ID,site,hhedu,hhhage,hhhsex,hhethnic,hhsize,u05,povline,windex3,windex5,FS_score,FS
1858,korogocho,primary,30,male,Luo,6,2,yes,middle,middle,2,Moderately insecure
1859,viwandani,secondary,23,male,Kamba,2,0,no_(2),middle,second,2,Moderately insecure
1860,korogocho,primary,60,male,Luhya,2,0,no_(2),middle,middle,1,Moderately insecure
1861,korogocho,primary,64,male,Luo,1,0,no_(2),lowest,lowest,2,Moderately insecure
1863,viwandani,primary,24,female,Kikuyu,4,0,yes,middle,fourth,0,Secure
1864,korogocho,never attended,42,male,Other,7,0,yes,highest,highest,1,Moderately insecure
1865,viwandani,secondary,32,male,Kamba,3,1,no_(2),middle,middle,0,Secure
1866,korogocho,secondary,26,male,Luo,2,0,no_(2),highest,fourth,0,Secure
1867,viwandani,secondary,28,male,Luhya,4,1,yes,highest,highest,2,Moderately insecure
1868,viwandani,secondary,49,male,Kikuyu,6,0,yes,middle,fourth,3,Severely insecure
1869,korogocho,primary,56,male,Luo,9,0,yes,highest,highest,0,Secure
1870,korogocho,primary,35,male,Kikuyu,4,1,yes,middle,fourth,3,Severely insecure
1871,korogocho,secondary,33,male,Luhya,1,0,no_(2),lowest,second,2,Moderately insecure
1872,viwandani,secondary,28,male,Kikuyu,1,0,no_(2),highest,highest,0,Secure
1873,korogocho,never attended,51,male,Kikuyu,5,0,yes,highest,highest,1,Moderately insecure
1874,viwandani,secondary,34,male,Luhya,1,0,no_(2),lowest,second,0,Secure
1875,viwandani,secondary,49,male,Kikuyu,7,1,yes,highest,highest,0,Secure
1878,korogocho,primary,30,female,Luhya,2,0,no_(2),middle,middle,0,Secure
1880,korogocho,primary,51,male,Kikuyu,4,0,yes,highest,highest,1,Moderately insecure
1881,korogocho,never attended,61,female,Kikuyu,1,0,no_(2),lowest,second,0,Secure
1886,korogocho,primary,47,male,Kikuyu,9,1,yes,highest,fourth,3,Severely insecure
1887,korogocho,secondary,37,male,Other,6,1,yes,highest,highest,0,Secure
1889,viwandani,highest,25,male,Other,5,2,yes,lowest,second,3,Severely insecure
1890,viwandani,secondary,25,female,Kamba,2,0,no_(2),lowest,lowest,2,Moderately insecure
1891,viwandani,secondary,26,male,Kisii,2,0,no_(2),middle,middle,2,Moderately insecure
1892,viwandani,secondary,36,female,Kamba,3,0,yes,middle,middle,3,Severely insecure
1893,viwandani,secondary,43,male,Luhya,6,0,yes,middle,middle,3,Severely insecure
1895,korogocho,secondary,40,male,Kikuyu,6,2,yes,highest,highest,0,Secure
1898,viwandani,secondary,34,male,Kikuyu,4,0,no_(2),highest,highest,0,Secure
1899,viwandani,secondary,34,male,Luo,4,2,no_(2),highest,fourth,0,Secure
1903,korogocho,never attended,53,female,Other,3,0,yes,highest,fourth,0,Secure
1904,viwandani,primary,38,male,Kamba,1,0,no_(2),lowest,lowest,0,Secure
1905,viwandani,secondary,28,male,Kisii,2,0,no_(2),middle,fourth,0,Secure
1908,viwandani,primary,23,male,Kikuyu,3,1,yes,highest,fourth,0,Secure
1909,korogocho,secondary,47,male,Luo,5,1,yes,highest,fourth,3,Severely insecure
1910,korogocho,never attended,75,male,Other,8,0,yes,highest,highest,1,Moderately insecure
1913,korogocho,secondary,31,female,Kikuyu,2,1,no_(2),middle,fourth,1,Moderately insecure
1914,viwandani,secondary,42,male,Luhya,5,1,yes,highest,highest,0,Secure
1916,viwandani,primary,41,male,Kamba,1,0,no_(2),lowest,lowest,2,Moderately insecure
1917,viwandani,secondary,45,male,Kikuyu,1,0,no_(2),middle,middle,2,Moderately insecure
1918,viwandani,secondary,31,male,Kamba,1,0,no_(2),highest,fourth,2,Moderately insecure
1919,viwandani,secondary,43,male,Luhya,9,1,yes,middle,second,3,Severely insecure
1920,viwandani,primary,39,male,Kamba,1,0,no_(2),middle,middle,0,Secure
1922,korogocho,primary,50,male,Luo,5,1,yes,middle,middle,1,Moderately insecure
1924,viwandani,secondary,29,male,Kisii,3,0,yes,lowest,lowest,2,Moderately insecure
1927,korogocho,secondary,45,male,Kikuyu,6,0,yes,middle,middle,3,Severely insecure
1928,viwandani,primary,32,female,Kamba,3,0,no_(2),highest,fourth,2,Moderately insecure
1929,korogocho,primary,27,male,Luo,4,1,yes,highest,fourth,3,Severely insecure
1930,viwandani,highest,24,male,Kikuyu,2,0,no_(2),middle,fourth,2,Moderately insecure
1933,viwandani,primary,33,male,Kikuyu,2,0,no_(2),lowest,lowest,2,Moderately insecure
1935,korogocho,primary,53,male,Kamba,4,0,yes,lowest,lowest,0,Secure
1936,viwandani,primary,37,male,Kamba,1,0,no_(2),lowest,lowest,1,Moderately insecure
1938,viwandani,primary,26,male,Kamba,1,0,no_(2),lowest,second,0,Secure
1940,korogocho,never attended,72,male,Kikuyu,6,1,yes,highest,highest,0,Secure
1943,korogocho,primary,40,female,Kikuyu,3,0,no_(2),highest,highest,1,Moderately insecure
1945,korogocho,primary,41,female,Other,6,0,yes,highest,highest,0,Secure
1948,viwandani,primary,40,male,Kamba,1,0,no_(2),middle,second,0,Secure
1950,korogocho,secondary,48,male,Luhya,4,0,yes,middle,fourth,3,Severely insecure
1951,viwandani,primary,32,male,Kamba,4,1,no_(2),highest,highest,0,Secure
1956,korogocho,never attended,38,male,Luo,1,0,no_(2),middle,middle,3,Severely insecure
1958,korogocho,primary,50,male,Luhya,1,0,no_(2),middle,middle,3,Severely insecure
1959,korogocho,primary,37,male,Kamba,1,0,no_(2),lowest,lowest,1,Moderately insecure
1960,korogocho,secondary,28,male,Luhya,3,1,yes,middle,middle,2,Moderately insecure
1961,viwandani,primary,27,female,Kamba,2,0,no_(2),lowest,lowest,2,Moderately insecure
1962,viwandani,secondary,31,male,Kamba,1,0,no_(2),middle,middle,0,Secure
1963,viwandani,secondary,45,female,Kikuyu,2,0,no_(2),middle,middle,2,Moderately insecure
1964,viwandani,highest,30,male,Kisii,2,0,no_(2),highest,fourth,2,Moderately insecure
1965,viwandani,secondary,25,male,Kikuyu,1,0,no_(2),middle,middle,0,Secure
1967,viwandani,primary,41,male,Kamba,1,0,no_(2),lowest,second,1,Moderately insecure
1968,viwandani,primary,33,female,Kikuyu,3,0,no_(2),highest,fourth,0,Secure
1970,korogocho,secondary,41,male,Luhya,6,0,yes,lowest,lowest,3,Severely insecure
1972,viwandani,secondary,27,female,Kamba,1,0,no_(2),highest,fourth,2,Moderately insecure
1974,viwandani,secondary,36,male,Kikuyu,4,1,no_(2),middle,fourth,3,Severely insecure
1977,korogocho,secondary,53,male,Kamba,3,0,yes,highest,fourth,1,Moderately insecure
1980,viwandani,secondary,25,male,Kikuyu,2,0,no_(2),middle,middle,0,Secure
1983,korogocho,primary,35,female,Kamba,1,0,no_(2),middle,fourth,1,Moderately insecure
1985,korogocho,primary,18,male,Kikuyu,1,0,no_(2),lowest,lowest,0,Secure
1987,viwandani,secondary,32,male,Kikuyu,5,0,yes,highest,highest,2,Moderately insecure
1990,korogocho,primary,41,male,Luhya,4,0,yes,lowest,second,0,Secure
1992,korogocho,primary,26,male,Kikuyu,4,1,yes,highest,fourth,3,Severely insecure
1993,viwandani,primary,28,male,Kamba,6,1,yes,highest,highest,1,Moderately insecure
1998,viwandani,secondary,45,male,Kamba,1,0,no_(2),lowest,second,2,Moderately insecure
2003,viwandani,primary,62,male,Kikuyu,2,0,no_(2),lowest,lowest,2,Moderately insecure
2008,korogocho,primary,46,male,Kikuyu,6,1,yes,highest,highest,1,Moderately insecure
2010,korogocho,primary,52,male,Kikuyu,3,0,yes,lowest,lowest,2,Moderately insecure
2011,viwandani,primary,37,male,Kikuyu,5,1,yes,highest,highest,2,Moderately insecure
2013,korogocho,never attended,54,female,Luhya,3,0,no_(2),middle,fourth,3,Severely insecure
2015,viwandani,highest,41,male,Kikuyu,4,1,yes,highest,highest,0,Secure
2016,viwandani,secondary,40,male,Kikuyu,4,1,yes,highest,fourth,3,Severely insecure
2018,viwandani,secondary,27,male,Kamba,3,0,no_(2),middle,middle,1,Moderately insecure
2019,viwandani,secondary,34,male,Other,1,0,no_(2),lowest,second,2,Moderately insecure
2020,korogocho,secondary,45,male,Kikuyu,1,0,no_(2),lowest,lowest,2,Moderately insecure
2023,korogocho,primary,81,female,Kikuyu,1,0,no_(2),lowest,lowest,0,Secure
2028,korogocho,secondary,29,male,Luhya,4,2,no_(2),middle,middle,1,Moderately insecure
2029,viwandani,secondary,49,male,Kamba,2,0,no_(2),highest,highest,0,Secure
2030,korogocho,primary,59,male,Luo,1,0,no_(2),middle,middle,2,Moderately insecure
2033,korogocho,secondary,26,male,Luo,4,2,yes,middle,middle,3,Severely insecure
2035,viwandani,secondary,42,male,Kikuyu,2,0,no_(2),middle,fourth,0,Secure
2036,korogocho,secondary,40,male,Kamba,4,0,yes,middle,second,3,Severely insecure
2037,korogocho,primary,24,male,Kikuyu,3,0,yes,lowest,second,1,Moderately insecure
2038,korogocho,never attended,72,male,Luhya,1,0,no_(2),lowest,lowest,2,Moderately insecure
2039,viwandani,secondary,48,male,Luhya,5,0,yes,middle,middle,0,Secure
2040,korogocho,primary,22,male,Luo,1,0,no_(2),highest,fourth,0,Secure
2041,viwandani,secondary,34,male,Kamba,4,1,no_(2),highest,fourth,3,Severely insecure
2042,viwandani,secondary,45,male,Kamba,1,0,no_(2),lowest,second,2,Moderately insecure
2043,viwandani,secondary,27,male,Kisii,4,1,no_(2),middle,middle,2,Moderately insecure
2044,korogocho,primary,64,male,Kamba,6,1,yes,highest,highest,3,Severely insecure
2045,korogocho,secondary,18,male,Kikuyu,3,0,yes,middle,fourth,1,Moderately insecure
2046,korogocho,primary,36,female,Kikuyu,4,0,yes,lowest,lowest,3,Severely insecure
2047,korogocho,primary,40,male,Kamba,2,0,no_(2),highest,highest,0,Secure
2048,viwandani,primary,36,male,Kamba,1,0,no_(2),highest,fourth,0,Secure
2049,korogocho,secondary,48,male,Kikuyu,1,0,no_(2),lowest,lowest,3,Severely insecure
2050,korogocho,secondary,41,female,Kikuyu,1,0,no_(2),middle,fourth,0,Secure
2053,viwandani,secondary,28,male,Kisii,3,1,yes,middle,middle,2,Moderately insecure
2058,viwandani,secondary,31,female,Luhya,4,0,no_(2),middle,middle,0,Secure
2059,viwandani,secondary,28,male,Kamba,3,1,yes,highest,fourth,2,Moderately insecure
2060,viwandani,secondary,31,female,Luo,6,1,yes,highest,fourth,0,Secure
2061,viwandani,secondary,50,male,Kikuyu,1,0,no_(2),highest,highest,0,Secure
2063,korogocho,highest,36,female,Kamba,5,0,no_(2),highest,highest,0,Secure
2067,viwandani,secondary,34,male,Kamba,4,0,yes,highest,fourth,0,Secure
2069,korogocho,primary,20,male,Luhya,3,1,yes,middle,middle,0,Secure
2070,korogocho,secondary,29,male,Luhya,4,1,yes,lowest,lowest,3,Severely insecure
2072,viwandani,primary,27,male,Kamba,3,1,no_(2),highest,highest,2,Moderately insecure
2073,viwandani,primary,50,male,Luhya,2,0,no_(2),highest,fourth,2,Moderately insecure
2074,korogocho,primary,67,male,Kikuyu,1,0,no_(2),middle,second,2,Moderately insecure
2075,viwandani,secondary,24,male,Kisii,2,0,no_(2),lowest,lowest,2,Moderately insecure
2077,korogocho,secondary,23,male,Kikuyu,3,1,yes,highest,fourth,0,Secure
2079,korogocho,primary,25,male,Kikuyu,4,1,yes,middle,fourth,3,Severely insecure
2080,korogocho,primary,64,female,Kikuyu,4,0,no_(2),highest,highest,0,Secure
2081,korogocho,never attended,47,female,Luhya,3,0,yes,lowest,lowest,3,Severely insecure
2084,viwandani,primary,26,male,Kamba,1,0,no_(2),lowest,second,0,Secure
2085,viwandani,primary,31,male,Kisii,1,0,no_(2),lowest,second,0,Secure
2086,korogocho,secondary,46,male,Luhya,9,0,yes,middle,fourth,1,Moderately insecure
2087,korogocho,primary,23,male,Luo,4,2,yes,lowest,second,0,Secure
2089,korogocho,primary,61,female,Kikuyu,8,2,yes,highest,highest,1,Moderately insecure
2090,viwandani,secondary,40,female,Luhya,2,0,no_(2),lowest,lowest,0,Secure
2091,viwandani,secondary,25,male,Kamba,1,0,no_(2),lowest,lowest,3,Severely insecure
2093,korogocho,primary,32,male,Kikuyu,2,0,yes,middle,middle,1,Moderately insecure
2094,viwandani,secondary,28,female,Kikuyu,3,0,no_(2),middle,second,0,Secure
2098,viwandani,primary,46,female,Kikuyu,6,0,yes,highest,fourth,0,Secure
2099,viwandani,primary,41,female,Kikuyu,4,1,yes,middle,middle,2,Moderately insecure
2100,viwandani,primary,40,female,Kamba,3,0,no_(2),middle,middle,0,Secure
2101,viwandani,secondary,31,female,Luhya,3,0,no_(2),highest,highest,3,Severely insecure
2102,korogocho,highest,36,male,Kikuyu,5,0,yes,middle,middle,3,Severely insecure
2104,korogocho,primary,54,male,Luo,6,0,yes,middle,middle,0,Secure
2106,viwandani,never attended,72,female,Kikuyu,1,0,no_(2),lowest,lowest,0,Secure
2107,viwandani,secondary,22,male,Kisii,1,0,no_(2),middle,second,0,Secure
2108,viwandani,secondary,44,female,Kamba,2,0,no_(2),highest,fourth,2,Moderately insecure
2109,viwandani,secondary,27,male,Kamba,1,0,no_(2),lowest,lowest,0,Secure
2111,viwandani,secondary,33,male,Kikuyu,3,0,yes,highest,fourth,3,Severely insecure
2113,korogocho,secondary,38,male,Luo,4,1,yes,highest,fourth,2,Moderately insecure
2114,viwandani,primary,23,male,Luo,4,1,yes,highest,highest,0,Secure
2115,korogocho,primary,50,male,Kikuyu,4,0,yes,highest,fourth,3,Severely insecure
2117,viwandani,highest,30,male,Kamba,1,0,no_(2),lowest,lowest,2,Moderately insecure
2119,viwandani,secondary,25,male,Kamba,1,0,no_(2),middle,middle,0,Secure
2120,viwandani,secondary,41,male,Kikuyu,4,1,no_(2),highest,highest,1,Moderately insecure
2121,korogocho,never attended,79,female,Other,2,0,no_(2),highest,highest,0,Secure
2123,korogocho,primary,39,male,Kikuyu,5,0,yes,highest,fourth,3,Severely insecure
2124,viwandani,secondary,27,male,Kamba,3,1,no_(2),highest,highest,3,Severely insecure
2126,viwandani,never attended,50,male,Other,2,0,no_(2),lowest,second,0,Secure
2127,viwandani,primary,27,male,Kamba,2,0,no_(2),lowest,lowest,2,Moderately insecure
2128,viwandani,secondary,29,male,Kamba,2,0,no_(2),lowest,lowest,2,Moderately insecure
2129,korogocho,primary,23,male,Kikuyu,1,0,no_(2),highest,fourth,0,Secure
2130,viwandani,secondary,54,male,Kamba,2,0,no_(2),middle,second,0,Secure
2131,viwandani,secondary,34,male,Kamba,4,1,no_(2),highest,highest,1,Moderately insecure
2132,viwandani,secondary,31,male,Kisii,4,0,no_(2),highest,fourth,1,Moderately insecure
2133,korogocho,primary,44,female,Kamba,2,0,yes,lowest,lowest,0,Secure
2135,korogocho,primary,47,female,Kikuyu,6,1,yes,middle,middle,1,Moderately insecure
2136,korogocho,secondary,26,male,Kikuyu,2,0,no_(2),lowest,second,2,Moderately insecure
2138,korogocho,primary,33,male,Other,5,2,yes,highest,highest,0,Secure
2139,viwandani,secondary,30,female,Kamba,2,0,no_(2),highest,highest,0,Secure
2140,viwandani,secondary,29,male,Kisii,4,1,no_(2),highest,fourth,3,Severely insecure
2141,korogocho,primary,28,male,Kikuyu,2,0,yes,highest,fourth,0,Secure
2142,korogocho,primary,35,male,Kikuyu,5,1,yes,middle,second,2,Moderately insecure
2143,viwandani,secondary,29,female,Kikuyu,1,0,no_(2),middle,middle,0,Secure
2144,viwandani,primary,47,male,Kamba,1,0,no_(2),highest,fourth,2,Moderately insecure
2145,viwandani,secondary,40,female,Other,4,0,no_(2),lowest,second,1,Moderately insecure
2146,korogocho,secondary,31,male,Kikuyu,4,1,no_(2),highest,highest,0,Secure
2147,korogocho,primary,41,male,Luhya,5,1,yes,highest,highest,3,Severely insecure
2148,korogocho,primary,43,male,Kikuyu,1,0,no_(2),middle,fourth,3,Severely insecure
2150,viwandani,secondary,41,male,Kamba,4,1,yes,lowest,second,3,Severely insecure
2151,korogocho,primary,31,female,Kisii,2,0,no_(2),lowest,second,3,Severely insecure
2153,viwandani,highest,27,male,Kikuyu,1,0,no_(2),middle,middle,0,Secure
2154,korogocho,primary,24,male,Other,5,2,yes,highest,highest,0,Secure
2155,korogocho,secondary,60,male,Kikuyu,1,0,yes,highest,highest,0,Secure
2156,korogocho,primary,31,male,Kikuyu,3,1,yes,middle,fourth,1,Moderately insecure
2159,korogocho,highest,22,male,Kikuyu,3,0,yes,lowest,lowest,0,Secure
2160,viwandani,secondary,36,male,Kamba,4,2,yes,highest,highest,0,Secure
2163,viwandani,secondary,34,male,Kikuyu,1,0,no_(2),lowest,second,0,Secure
2164,korogocho,never attended,48,female,Luhya,5,0,yes,lowest,lowest,3,Severely insecure
2165,korogocho,secondary,39,male,Luhya,7,1,yes,middle,fourth,0,Secure
2166,korogocho,primary,42,male,Kikuyu,5,0,yes,highest,fourth,3,Severely insecure
2167,korogocho,primary,46,female,Luhya,1,0,no_(2),lowest,lowest,2,Moderately insecure
2169,korogocho,primary,48,female,Kikuyu,11,3,yes,highest,highest,3,Severely insecure
2171,viwandani,highest,27,male,Kamba,1,0,no_(2),highest,fourth,2,Moderately insecure
2172,viwandani,primary,35,male,Luhya,2,0,yes,lowest,second,2,Moderately insecure
2173,korogocho,highest,35,male,Other,6,2,yes,highest,highest,0,Secure
2177,korogocho,primary,54,female,Luo,5,1,no_(2),highest,fourth,3,Severely insecure
2178,viwandani,primary,30,male,Other,5,2,no_(2),highest,highest,0,Secure
2179,viwandani,secondary,29,male,Luhya,4,2,no_(2),middle,middle,3,Severely insecure
2181,viwandani,secondary,44,female,Kamba,2,1,no_(2),middle,fourth,3,Severely insecure
2183,korogocho,primary,60,male,Kikuyu,1,0,no_(2),lowest,lowest,2,Moderately insecure
2185,viwandani,primary,39,male,Kikuyu,5,1,yes,middle,middle,2,Moderately insecure
2188,korogocho,primary,29,female,Luhya,1,0,no_(2),middle,middle,2,Moderately insecure
2189,korogocho,secondary,24,male,Kikuyu,1,0,no_(2),lowest,second,1,Moderately insecure
2190,korogocho,primary,73,female,Kikuyu,5,1,yes,highest,fourth,1,Moderately insecure
2192,viwandani,secondary,30,male,Kisii,3,1,yes,highest,highest,2,Moderately insecure
2194,viwandani,primary,49,male,Kamba,1,0,no_(2),lowest,lowest,0,Secure
2195,korogocho,secondary,21,male,Luhya,1,0,no_(2),middle,second,2,Moderately insecure
2197,korogocho,primary,42,male,Luhya,2,0,yes,highest,fourth,3,Severely insecure
2199,korogocho,secondary,44,male,Kikuyu,4,0,yes,middle,middle,3,Severely insecure
2200,korogocho,primary,35,male,Kikuyu,4,1,yes,highest,fourth,2,Moderately insecure
2202,korogocho,never attended,84,male,Other,3,0,yes,lowest,second,3,Severely insecure
2203,korogocho,highest,28,male,Other,7,3,yes,highest,highest,0,Secure
2205,viwandani,secondary,59,male,Kikuyu,2,0,no_(2),highest,fourth,0,Secure
2206,viwandani,secondary,33,male,Luo,6,1,yes,highest,highest,3,Severely insecure
2207,viwandani,highest,31,male,Kamba,1,0,no_(2),lowest,second,2,Moderately insecure
2208,viwandani,secondary,30,male,Kamba,3,0,no_(2),middle,fourth,0,Secure
2209,korogocho,secondary,51,male,Kisii,1,0,no_(2),middle,middle,1,Moderately insecure
2212,korogocho,never attended,71,female,Luo,4,0,yes,middle,second,0,Secure
2213,viwandani,secondary,47,male,Kisii,9,0,yes,middle,second,3,Severely insecure
2214,viwandani,primary,33,male,Kikuyu,3,1,no_(2),highest,highest,3,Severely insecure
2216,korogocho,secondary,49,male,Luo,1,0,no_(2),highest,fourth,0,Secure
2219,viwandani,primary,33,male,Kamba,1,0,no_(2),highest,fourth,2,Moderately insecure
2220,korogocho,primary,22,female,Other,9,1,yes,middle,second,3,Severely insecure
2221,korogocho,secondary,45,male,Kikuyu,3,0,no_(2),highest,fourth,1,Moderately insecure
2226,korogocho,never attended,84,female,Kikuyu,5,0,yes,lowest,second,3,Severely insecure
2229,viwandani,highest,29,male,Kisii,3,1,no_(2),middle,fourth,1,Moderately insecure
2230,korogocho,primary,40,female,Kikuyu,6,0,yes,highest,fourth,1,Moderately insecure
2231,korogocho,primary,45,female,Kikuyu,2,0,no_(2),middle,fourth,1,Moderately insecure
2232,viwandani,primary,27,male,Kamba,3,1,no_(2),middle,middle,2,Moderately insecure
2235,korogocho,secondary,41,female,Kikuyu,6,2,yes,highest,fourth,0,Secure
2241,korogocho,never attended,65,male,Other,3,0,yes,lowest,lowest,3,Severely insecure
2243,korogocho,primary,18,male,Kikuyu,1,0,yes,lowest,lowest,2,Moderately insecure
2244,korogocho,primary,24,male,Luo,1,0,no_(2),highest,highest,0,Secure
2245,korogocho,secondary,24,male,Kikuyu,1,0,no_(2),middle,middle,0,Secure
2249,viwandani,secondary,39,male,Kamba,6,1,no_(2),highest,highest,1,Moderately insecure
2252,viwandani,secondary,40,male,Luo,3,0,yes,middle,second,3,Severely insecure
